dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1878-03-01;27,66;1,332;Angeles;Philippines;15.27N;120.83E
1878-04-01;29,069;1,445;Angeles;Philippines;15.27N;120.83E
1878-05-01;28,38;1,175;Angeles;Philippines;15.27N;120.83E
1878-06-01;27,967;1,234;Angeles;Philippines;15.27N;120.83E
1878-07-01;27,081;1,271;Angeles;Philippines;15.27N;120.83E
1878-08-01;26,454;1,025;Angeles;Philippines;15.27N;120.83E
1878-09-01;26,768;1,311;Angeles;Philippines;15.27N;120.83E
1878-10-01;26,805;1,193;Angeles;Philippines;15.27N;120.83E
1878-11-01;26,17;1,208;Angeles;Philippines;15.27N;120.83E
1878-12-01;24,516;1,463;Angeles;Philippines;15.27N;120.83E
1879-01-01;24,367;1,274;Angeles;Philippines;15.27N;120.83E
1879-02-01;25,817;1,371;Angeles;Philippines;15.27N;120.83E
1879-03-01;26,441;1,159;Angeles;Philippines;15.27N;120.83E
1879-04-01;28,118;1,402;Angeles;Philippines;15.27N;120.83E
1879-05-01;28,705;1,67;Angeles;Philippines;15.27N;120.83E
1879-06-01;26,879;1,079;Angeles;Philippines;15.27N;120.83E
1879-07-01;26,364;1,454;Angeles;Philippines;15.27N;120.83E
1879-08-01;25,854;1,175;Angeles;Philippines;15.27N;120.83E
1879-09-01;25,934;1,068;Angeles;Philippines;15.27N;120.83E
1879-10-01;26,184;1,238;Angeles;Philippines;15.27N;120.83E
1879-11-01;25,117;1,321;Angeles;Philippines;15.27N;120.83E
1879-12-01;23,911;1,285;Angeles;Philippines;15.27N;120.83E
1880-01-01;23,773;1,33;Angeles;Philippines;15.27N;120.83E
1880-02-01;25,071;1,148;Angeles;Philippines;15.27N;120.83E
1880-03-01;26,679;1,298;Angeles;Philippines;15.27N;120.83E
1880-04-01;27,278;0,851;Angeles;Philippines;15.27N;120.83E
1880-05-01;28,069;1,096;Angeles;Philippines;15.27N;120.83E
1880-06-01;26,848;0,978;Angeles;Philippines;15.27N;120.83E
1880-07-01;26,339;0,886;Angeles;Philippines;15.27N;120.83E
1880-08-01;25,802;0,923;Angeles;Philippines;15.27N;120.83E
1880-09-01;26,13;0,99;Angeles;Philippines;15.27N;120.83E
1880-10-01;26,077;1,203;Angeles;Philippines;15.27N;120.83E
1880-11-01;24,761;1,561;Angeles;Philippines;15.27N;120.83E
1880-12-01;23,46;1,561;Angeles;Philippines;15.27N;120.83E
1881-01-01;24,047;1,593;Angeles;Philippines;15.27N;120.83E
1881-02-01;25,853;2,076;Angeles;Philippines;15.27N;120.83E
1881-03-01;25,754;1,211;Angeles;Philippines;15.27N;120.83E
1881-04-01;27,908;1,576;Angeles;Philippines;15.27N;120.83E
1881-05-01;27,813;1,154;Angeles;Philippines;15.27N;120.83E
1881-06-01;26,365;1,056;Angeles;Philippines;15.27N;120.83E
1881-07-01;25,764;0,976;Angeles;Philippines;15.27N;120.83E
1881-08-01;25,469;1,066;Angeles;Philippines;15.27N;120.83E
1881-09-01;26,125;0,926;Angeles;Philippines;15.27N;120.83E
1881-10-01;25,686;1,221;Angeles;Philippines;15.27N;120.83E
1881-11-01;25,327;1,14;Angeles;Philippines;15.27N;120.83E
1881-12-01;24,639;1,305;Angeles;Philippines;15.27N;120.83E
1882-01-01;25,257;1,196;Angeles;Philippines;15.27N;120.83E
1882-02-01;25,042;1,047;Angeles;Philippines;15.27N;120.83E
1882-03-01;26,515;0,882;Angeles;Philippines;15.27N;120.83E
1882-04-01;27,755;0,849;Angeles;Philippines;15.27N;120.83E
1882-05-01;28,032;0,864;Angeles;Philippines;15.27N;120.83E
1882-06-01;26,679;0,931;Angeles;Philippines;15.27N;120.83E
1882-07-01;25,813;0,888;Angeles;Philippines;15.27N;120.83E
1882-08-01;25,736;0,879;Angeles;Philippines;15.27N;120.83E
1882-09-01;26,478;1,039;Angeles;Philippines;15.27N;120.83E
1882-10-01;26,341;1,23;Angeles;Philippines;15.27N;120.83E
1882-11-01;24,979;1,031;Angeles;Philippines;15.27N;120.83E
1882-12-01;23,749;1,479;Angeles;Philippines;15.27N;120.83E
1883-01-01;24,07;1;Angeles;Philippines;15.27N;120.83E
1883-02-01;24,627;1,505;Angeles;Philippines;15.27N;120.83E
1883-03-01;26,321;1,102;Angeles;Philippines;15.27N;120.83E
1883-04-01;28,092;0,882;Angeles;Philippines;15.27N;120.83E
1883-05-01;28,474;0,968;Angeles;Philippines;15.27N;120.83E
1883-06-01;27,024;0,928;Angeles;Philippines;15.27N;120.83E
1883-07-01;26,472;1,053;Angeles;Philippines;15.27N;120.83E
1883-08-01;25,578;0,782;Angeles;Philippines;15.27N;120.83E
1883-09-01;25,71;1,297;Angeles;Philippines;15.27N;120.83E
1883-10-01;25,974;0,828;Angeles;Philippines;15.27N;120.83E
1883-11-01;25,019;1,168;Angeles;Philippines;15.27N;120.83E
1883-12-01;23,763;1,178;Angeles;Philippines;15.27N;120.83E
1884-01-01;24,997;1,467;Angeles;Philippines;15.27N;120.83E
1884-02-01;24,359;1,226;Angeles;Philippines;15.27N;120.83E
1884-03-01;26,102;1,055;Angeles;Philippines;15.27N;120.83E
1884-04-01;26,494;0,89;Angeles;Philippines;15.27N;120.83E
1884-05-01;26,781;1,399;Angeles;Philippines;15.27N;120.83E
1884-06-01;25,911;1,179;Angeles;Philippines;15.27N;120.83E
1884-07-01;25,88;0,81;Angeles;Philippines;15.27N;120.83E
1884-08-01;25,646;0,765;Angeles;Philippines;15.27N;120.83E
1884-09-01;25,546;0,749;Angeles;Philippines;15.27N;120.83E
1884-10-01;25,685;0,814;Angeles;Philippines;15.27N;120.83E
1884-11-01;24,353;1,018;Angeles;Philippines;15.27N;120.83E
1884-12-01;23,513;1,279;Angeles;Philippines;15.27N;120.83E
1885-01-01;24,085;1,356;Angeles;Philippines;15.27N;120.83E
1885-02-01;23,732;2,325;Angeles;Philippines;15.27N;120.83E
1885-03-01;25,986;1,505;Angeles;Philippines;15.27N;120.83E
1885-04-01;28,162;1,533;Angeles;Philippines;15.27N;120.83E
1885-05-01;28,397;1,273;Angeles;Philippines;15.27N;120.83E
1885-06-01;26,922;1,064;Angeles;Philippines;15.27N;120.83E
1885-07-01;26,094;0,747;Angeles;Philippines;15.27N;120.83E
1885-08-01;25,386;0,963;Angeles;Philippines;15.27N;120.83E
1885-09-01;25,528;0,716;Angeles;Philippines;15.27N;120.83E
1885-10-01;25,374;0,878;Angeles;Philippines;15.27N;120.83E
1885-11-01;24,854;1,024;Angeles;Philippines;15.27N;120.83E
1885-12-01;24,745;1,373;Angeles;Philippines;15.27N;120.83E
1886-01-01;23,217;1,161;Angeles;Philippines;15.27N;120.83E
1886-02-01;22,794;2,108;Angeles;Philippines;15.27N;120.83E
1886-03-01;25,921;0,824;Angeles;Philippines;15.27N;120.83E
1886-04-01;27,441;0,739;Angeles;Philippines;15.27N;120.83E
1886-05-01;27,585;0,889;Angeles;Philippines;15.27N;120.83E
1886-06-01;26,451;0,821;Angeles;Philippines;15.27N;120.83E
1886-07-01;26,088;1,261;Angeles;Philippines;15.27N;120.83E
1886-08-01;25,724;0,696;Angeles;Philippines;15.27N;120.83E
1886-09-01;25,907;0,708;Angeles;Philippines;15.27N;120.83E
1886-10-01;26,169;0,799;Angeles;Philippines;15.27N;120.83E
1886-11-01;24,903;1,089;Angeles;Philippines;15.27N;120.83E
1886-12-01;23,015;1,289;Angeles;Philippines;15.27N;120.83E
1887-01-01;23,67;1,09;Angeles;Philippines;15.27N;120.83E
1887-02-01;23,674;1,62;Angeles;Philippines;15.27N;120.83E
1887-03-01;25,691;1,23;Angeles;Philippines;15.27N;120.83E
1887-04-01;27,065;1,395;Angeles;Philippines;15.27N;120.83E
1887-05-01;27,439;1,172;Angeles;Philippines;15.27N;120.83E
1887-06-01;26,872;1,425;Angeles;Philippines;15.27N;120.83E
1887-07-01;26,133;0,877;Angeles;Philippines;15.27N;120.83E
1887-08-01;25,316;0,866;Angeles;Philippines;15.27N;120.83E
1887-09-01;26,325;0,764;Angeles;Philippines;15.27N;120.83E
1887-10-01;25,587;0,838;Angeles;Philippines;15.27N;120.83E
1887-11-01;25,175;0,961;Angeles;Philippines;15.27N;120.83E
1887-12-01;24,306;0,996;Angeles;Philippines;15.27N;120.83E
1888-01-01;24,741;1,283;Angeles;Philippines;15.27N;120.83E
1888-02-01;23,889;2,527;Angeles;Philippines;15.27N;120.83E
1888-03-01;26,917;1,102;Angeles;Philippines;15.27N;120.83E
1888-04-01;28,71;0,962;Angeles;Philippines;15.27N;120.83E
1888-05-01;28,37;1,016;Angeles;Philippines;15.27N;120.83E
1888-06-01;26,972;0,791;Angeles;Philippines;15.27N;120.83E
1888-07-01;26,875;0,866;Angeles;Philippines;15.27N;120.83E
1888-08-01;26,113;0,822;Angeles;Philippines;15.27N;120.83E
1888-09-01;26,256;0,753;Angeles;Philippines;15.27N;120.83E
1888-10-01;26,031;1,315;Angeles;Philippines;15.27N;120.83E
1888-11-01;25,879;0,879;Angeles;Philippines;15.27N;120.83E
1888-12-01;25,011;1,083;Angeles;Philippines;15.27N;120.83E
1889-01-01;24,014;1,093;Angeles;Philippines;15.27N;120.83E
1889-02-01;25,016;1,243;Angeles;Philippines;15.27N;120.83E
1889-03-01;27,105;0,981;Angeles;Philippines;15.27N;120.83E
1889-04-01;28,481;1,002;Angeles;Philippines;15.27N;120.83E
1889-05-01;28,854;1,037;Angeles;Philippines;15.27N;120.83E
1889-06-01;27,789;0,73;Angeles;Philippines;15.27N;120.83E
1889-07-01;26,687;1,529;Angeles;Philippines;15.27N;120.83E
1889-08-01;25,759;0,794;Angeles;Philippines;15.27N;120.83E
1889-09-01;25,926;0,859;Angeles;Philippines;15.27N;120.83E
1889-10-01;26,296;1,292;Angeles;Philippines;15.27N;120.83E
1889-11-01;24,886;1,084;Angeles;Philippines;15.27N;120.83E
1889-12-01;24,128;1,159;Angeles;Philippines;15.27N;120.83E
1890-01-01;24,01;0,928;Angeles;Philippines;15.27N;120.83E
1890-02-01;25,527;1,147;Angeles;Philippines;15.27N;120.83E
1890-03-01;26,022;1,371;Angeles;Philippines;15.27N;120.83E
1890-04-01;28,311;1,056;Angeles;Philippines;15.27N;120.83E
1890-05-01;27,828;1,111;Angeles;Philippines;15.27N;120.83E
1890-06-01;26,632;0,959;Angeles;Philippines;15.27N;120.83E
1890-07-01;26,177;1,057;Angeles;Philippines;15.27N;120.83E
1890-08-01;25,416;0,782;Angeles;Philippines;15.27N;120.83E
1890-09-01;25,46;0,781;Angeles;Philippines;15.27N;120.83E
1890-10-01;25,581;0,771;Angeles;Philippines;15.27N;120.83E
1890-11-01;25;1,05;Angeles;Philippines;15.27N;120.83E
1890-12-01;25,33;1,024;Angeles;Philippines;15.27N;120.83E
1891-01-01;25,314;1,469;Angeles;Philippines;15.27N;120.83E
1891-02-01;24,588;1,368;Angeles;Philippines;15.27N;120.83E
1891-03-01;25,59;0,788;Angeles;Philippines;15.27N;120.83E
1891-04-01;27,085;0,832;Angeles;Philippines;15.27N;120.83E
1891-05-01;27,992;1,427;Angeles;Philippines;15.27N;120.83E
1891-06-01;26,867;1,358;Angeles;Philippines;15.27N;120.83E
1891-07-01;26,086;0,486;Angeles;Philippines;15.27N;120.83E
1891-08-01;25,682;0,686;Angeles;Philippines;15.27N;120.83E
1891-09-01;26,193;0,532;Angeles;Philippines;15.27N;120.83E
1891-10-01;26,47;1,097;Angeles;Philippines;15.27N;120.83E
1891-11-01;25,159;0,784;Angeles;Philippines;15.27N;120.83E
1891-12-01;24,626;0,657;Angeles;Philippines;15.27N;120.83E
1892-01-01;24,304;0,619;Angeles;Philippines;15.27N;120.83E
1892-02-01;25,472;0,807;Angeles;Philippines;15.27N;120.83E
1892-03-01;26,038;1,327;Angeles;Philippines;15.27N;120.83E
1892-04-01;27,418;1,099;Angeles;Philippines;15.27N;120.83E
1892-05-01;27,74;1,01;Angeles;Philippines;15.27N;120.83E
1892-06-01;26,809;0,494;Angeles;Philippines;15.27N;120.83E
1892-07-01;25,828;0,994;Angeles;Philippines;15.27N;120.83E
1892-08-01;25,476;0,862;Angeles;Philippines;15.27N;120.83E
1892-09-01;25,749;0,738;Angeles;Philippines;15.27N;120.83E
1892-10-01;25,7;0,66;Angeles;Philippines;15.27N;120.83E
1892-11-01;25,16;1,048;Angeles;Philippines;15.27N;120.83E
1892-12-01;23,298;0,885;Angeles;Philippines;15.27N;120.83E
1893-01-01;23,571;1,269;Angeles;Philippines;15.27N;120.83E
1893-02-01;23,751;0,747;Angeles;Philippines;15.27N;120.83E
1893-03-01;26,071;1,051;Angeles;Philippines;15.27N;120.83E
1893-04-01;27,618;0,645;Angeles;Philippines;15.27N;120.83E
1893-05-01;27,084;0,98;Angeles;Philippines;15.27N;120.83E
1893-06-01;27,204;0,661;Angeles;Philippines;15.27N;120.83E
1893-07-01;26,086;1,432;Angeles;Philippines;15.27N;120.83E
1893-08-01;25,961;0,771;Angeles;Philippines;15.27N;120.83E
1893-09-01;26,153;1,068;Angeles;Philippines;15.27N;120.83E
1893-10-01;25,819;0,55;Angeles;Philippines;15.27N;120.83E
1893-11-01;24,974;0,763;Angeles;Philippines;15.27N;120.83E
1893-12-01;24,471;1;Angeles;Philippines;15.27N;120.83E
1894-01-01;24,226;1,188;Angeles;Philippines;15.27N;120.83E
1894-02-01;25,033;1,165;Angeles;Philippines;15.27N;120.83E
1894-03-01;26,276;1,241;Angeles;Philippines;15.27N;120.83E
1894-04-01;27,579;0,798;Angeles;Philippines;15.27N;120.83E
1894-05-01;27,922;0,626;Angeles;Philippines;15.27N;120.83E
1894-06-01;26,753;0,783;Angeles;Philippines;15.27N;120.83E
1894-07-01;25,583;0,99;Angeles;Philippines;15.27N;120.83E
1894-08-01;25,595;1,461;Angeles;Philippines;15.27N;120.83E
1894-09-01;26,091;1,044;Angeles;Philippines;15.27N;120.83E
1894-10-01;25,681;0,596;Angeles;Philippines;15.27N;120.83E
1894-11-01;25,282;0,666;Angeles;Philippines;15.27N;120.83E
1894-12-01;24,438;0,748;Angeles;Philippines;15.27N;120.83E
1895-01-01;23,808;0,796;Angeles;Philippines;15.27N;120.83E
1895-02-01;25,316;0,834;Angeles;Philippines;15.27N;120.83E
1895-03-01;26,003;0,806;Angeles;Philippines;15.27N;120.83E
1895-04-01;27,979;0,772;Angeles;Philippines;15.27N;120.83E
1895-05-01;27,757;0,765;Angeles;Philippines;15.27N;120.83E
1895-06-01;27,056;0,899;Angeles;Philippines;15.27N;120.83E
1895-07-01;26,109;0,575;Angeles;Philippines;15.27N;120.83E
1895-08-01;25,549;0,539;Angeles;Philippines;15.27N;120.83E
1895-09-01;26,211;0,669;Angeles;Philippines;15.27N;120.83E
1895-10-01;25,543;0,844;Angeles;Philippines;15.27N;120.83E
1895-11-01;24,795;0,688;Angeles;Philippines;15.27N;120.83E
1895-12-01;24,354;0,961;Angeles;Philippines;15.27N;120.83E
1896-01-01;24,292;1,34;Angeles;Philippines;15.27N;120.83E
1896-02-01;24,434;1,268;Angeles;Philippines;15.27N;120.83E
1896-03-01;25,839;0,852;Angeles;Philippines;15.27N;120.83E
1896-04-01;28,173;1,064;Angeles;Philippines;15.27N;120.83E
1896-05-01;27,287;1,034;Angeles;Philippines;15.27N;120.83E
1896-06-01;26,963;1,034;Angeles;Philippines;15.27N;120.83E
1896-07-01;26,312;1,195;Angeles;Philippines;15.27N;120.83E
1896-08-01;26,167;0,997;Angeles;Philippines;15.27N;120.83E
1896-09-01;26,24;0,881;Angeles;Philippines;15.27N;120.83E
1896-10-01;26,152;1,213;Angeles;Philippines;15.27N;120.83E
1896-11-01;25,901;0,933;Angeles;Philippines;15.27N;120.83E
1896-12-01;24,635;0,679;Angeles;Philippines;15.27N;120.83E
1897-01-01;26,059;0,669;Angeles;Philippines;15.27N;120.83E
1897-02-01;25,22;1,328;Angeles;Philippines;15.27N;120.83E
1897-03-01;27,536;1,047;Angeles;Philippines;15.27N;120.83E
1897-04-01;28,051;0,939;Angeles;Philippines;15.27N;120.83E
1897-05-01;28,822;0,643;Angeles;Philippines;15.27N;120.83E
1897-06-01;27,412;0,673;Angeles;Philippines;15.27N;120.83E
1897-07-01;26,331;0,497;Angeles;Philippines;15.27N;120.83E
1897-08-01;25,81;0,641;Angeles;Philippines;15.27N;120.83E
1897-09-01;26,528;0,582;Angeles;Philippines;15.27N;120.83E
1897-10-01;26,118;0,824;Angeles;Philippines;15.27N;120.83E
1897-11-01;25,825;0,713;Angeles;Philippines;15.27N;120.83E
1897-12-01;24,771;1,042;Angeles;Philippines;15.27N;120.83E
1898-01-01;24,477;0,876;Angeles;Philippines;15.27N;120.83E
1898-02-01;25,916;0,911;Angeles;Philippines;15.27N;120.83E
1898-03-01;26,83;0,867;Angeles;Philippines;15.27N;120.83E
1898-04-01;27,854;0,807;Angeles;Philippines;15.27N;120.83E
1898-05-01;28,652;0,861;Angeles;Philippines;15.27N;120.83E
1898-06-01;27,015;0,704;Angeles;Philippines;15.27N;120.83E
1898-07-01;25,992;0,552;Angeles;Philippines;15.27N;120.83E
1898-08-01;26,047;0,519;Angeles;Philippines;15.27N;120.83E
1898-09-01;26,169;0,486;Angeles;Philippines;15.27N;120.83E
1898-10-01;25,882;0,675;Angeles;Philippines;15.27N;120.83E
1898-11-01;25,393;0,852;Angeles;Philippines;15.27N;120.83E
1898-12-01;24,072;0,882;Angeles;Philippines;15.27N;120.83E
1899-01-01;24,233;1,02;Angeles;Philippines;15.27N;120.83E
1899-02-01;24,525;1,061;Angeles;Philippines;15.27N;120.83E
1899-03-01;25,965;1,284;Angeles;Philippines;15.27N;120.83E
1899-04-01;27,848;0,866;Angeles;Philippines;15.27N;120.83E
1899-05-01;28,024;0,896;Angeles;Philippines;15.27N;120.83E
1899-06-01;26,262;0,749;Angeles;Philippines;15.27N;120.83E
1899-07-01;26,431;0,645;Angeles;Philippines;15.27N;120.83E
1899-08-01;25,641;0,65;Angeles;Philippines;15.27N;120.83E
1899-09-01;26,197;0,729;Angeles;Philippines;15.27N;120.83E
1899-10-01;25,344;0,736;Angeles;Philippines;15.27N;120.83E
1899-11-01;24,983;0,981;Angeles;Philippines;15.27N;120.83E
1899-12-01;25,618;0,916;Angeles;Philippines;15.27N;120.83E
01.01.1900;24,281;1,174;Angeles;Philippines;15.27N;120.83E
01.02.1900;24,771;1,159;Angeles;Philippines;15.27N;120.83E
01.03.1900;26,839;0,934;Angeles;Philippines;15.27N;120.83E
01.04.1900;28,452;1,157;Angeles;Philippines;15.27N;120.83E
01.05.1900;28,125;0,999;Angeles;Philippines;15.27N;120.83E
01.06.1900;26,969;1,011;Angeles;Philippines;15.27N;120.83E
01.07.1900;26,344;1,106;Angeles;Philippines;15.27N;120.83E
01.08.1900;26,228;0,754;Angeles;Philippines;15.27N;120.83E
01.09.1900;26,172;0,772;Angeles;Philippines;15.27N;120.83E
01.10.1900;26,117;0,895;Angeles;Philippines;15.27N;120.83E
01.11.1900;25,341;0,863;Angeles;Philippines;15.27N;120.83E
01.12.1900;24,833;1,002;Angeles;Philippines;15.27N;120.83E
01.01.1901;25,638;0,982;Angeles;Philippines;15.27N;120.83E
01.02.1901;23,276;1,086;Angeles;Philippines;15.27N;120.83E
01.03.1901;26,182;0,947;Angeles;Philippines;15.27N;120.83E
01.04.1901;28,353;1,021;Angeles;Philippines;15.27N;120.83E
01.05.1901;28,255;0,916;Angeles;Philippines;15.27N;120.83E
01.06.1901;27,321;0,799;Angeles;Philippines;15.27N;120.83E
01.07.1901;26,494;0,836;Angeles;Philippines;15.27N;120.83E
01.08.1901;25,466;0,763;Angeles;Philippines;15.27N;120.83E
01.09.1901;25,897;0,732;Angeles;Philippines;15.27N;120.83E
01.10.1901;25,673;0,834;Angeles;Philippines;15.27N;120.83E
01.11.1901;25,07;0,892;Angeles;Philippines;15.27N;120.83E
01.12.1901;24,229;0,988;Angeles;Philippines;15.27N;120.83E
01.01.1902;24,571;1,071;Angeles;Philippines;15.27N;120.83E
01.02.1902;23,878;0,967;Angeles;Philippines;15.27N;120.83E
01.03.1902;27,221;0,928;Angeles;Philippines;15.27N;120.83E
01.04.1902;28,242;0,855;Angeles;Philippines;15.27N;120.83E
01.05.1902;28,127;0,907;Angeles;Philippines;15.27N;120.83E
01.06.1902;26,959;0,893;Angeles;Philippines;15.27N;120.83E
01.07.1902;26,465;0,943;Angeles;Philippines;15.27N;120.83E
01.08.1902;25,978;0,846;Angeles;Philippines;15.27N;120.83E
01.09.1902;25,928;0,683;Angeles;Philippines;15.27N;120.83E
01.10.1902;25,469;0,772;Angeles;Philippines;15.27N;120.83E
01.11.1902;25,965;0,853;Angeles;Philippines;15.27N;120.83E
01.12.1902;25,052;1,128;Angeles;Philippines;15.27N;120.83E
01.01.1903;24,626;0,738;Angeles;Philippines;15.27N;120.83E
01.02.1903;24,494;0,601;Angeles;Philippines;15.27N;120.83E
01.03.1903;26,397;0,649;Angeles;Philippines;15.27N;120.83E
01.04.1903;27,903;0,573;Angeles;Philippines;15.27N;120.83E
01.05.1903;28,526;0,727;Angeles;Philippines;15.27N;120.83E
01.06.1903;28,326;0,616;Angeles;Philippines;15.27N;120.83E
01.07.1903;26,814;0,727;Angeles;Philippines;15.27N;120.83E
01.08.1903;26,559;0,606;Angeles;Philippines;15.27N;120.83E
01.09.1903;26,712;0,693;Angeles;Philippines;15.27N;120.83E
01.10.1903;26,229;0,528;Angeles;Philippines;15.27N;120.83E
01.11.1903;25,408;1,21;Angeles;Philippines;15.27N;120.83E
01.12.1903;24,336;1,119;Angeles;Philippines;15.27N;120.83E
01.01.1904;24,34;1,084;Angeles;Philippines;15.27N;120.83E
01.02.1904;24,487;1,007;Angeles;Philippines;15.27N;120.83E
01.03.1904;26,093;0,941;Angeles;Philippines;15.27N;120.83E
01.04.1904;27,212;0,349;Angeles;Philippines;15.27N;120.83E
01.05.1904;27,606;0,306;Angeles;Philippines;15.27N;120.83E
01.06.1904;26,503;0,301;Angeles;Philippines;15.27N;120.83E
01.07.1904;25,879;0,532;Angeles;Philippines;15.27N;120.83E
01.08.1904;26,015;0,501;Angeles;Philippines;15.27N;120.83E
01.09.1904;26,091;0,328;Angeles;Philippines;15.27N;120.83E
01.10.1904;25,969;0,523;Angeles;Philippines;15.27N;120.83E
01.11.1904;25,005;0,736;Angeles;Philippines;15.27N;120.83E
01.12.1904;24,118;1,108;Angeles;Philippines;15.27N;120.83E
01.01.1905;24,322;0,977;Angeles;Philippines;15.27N;120.83E
01.02.1905;24,284;0,873;Angeles;Philippines;15.27N;120.83E
01.03.1905;26,465;0,511;Angeles;Philippines;15.27N;120.83E
01.04.1905;27,705;0,45;Angeles;Philippines;15.27N;120.83E
01.05.1905;28,079;0,302;Angeles;Philippines;15.27N;120.83E
01.06.1905;26,762;0,537;Angeles;Philippines;15.27N;120.83E
01.07.1905;25,785;0,456;Angeles;Philippines;15.27N;120.83E
01.08.1905;26,114;0,309;Angeles;Philippines;15.27N;120.83E
01.09.1905;25,741;0,199;Angeles;Philippines;15.27N;120.83E
01.10.1905;26,129;0,416;Angeles;Philippines;15.27N;120.83E
01.11.1905;24,617;0,499;Angeles;Philippines;15.27N;120.83E
01.12.1905;25,193;0,822;Angeles;Philippines;15.27N;120.83E
01.01.1906;24,753;0,584;Angeles;Philippines;15.27N;120.83E
01.02.1906;25,454;0,596;Angeles;Philippines;15.27N;120.83E
01.03.1906;26,359;0,39;Angeles;Philippines;15.27N;120.83E
01.04.1906;28,058;0,854;Angeles;Philippines;15.27N;120.83E
01.05.1906;27,623;0,406;Angeles;Philippines;15.27N;120.83E
01.06.1906;27,401;0,716;Angeles;Philippines;15.27N;120.83E
01.07.1906;26,677;0,28;Angeles;Philippines;15.27N;120.83E
01.08.1906;26,47;0,294;Angeles;Philippines;15.27N;120.83E
01.09.1906;25,848;0,726;Angeles;Philippines;15.27N;120.83E
01.10.1906;25,427;0,274;Angeles;Philippines;15.27N;120.83E
01.11.1906;24,675;0,366;Angeles;Philippines;15.27N;120.83E
01.12.1906;24,792;0,756;Angeles;Philippines;15.27N;120.83E
01.01.1907;24,181;0,484;Angeles;Philippines;15.27N;120.83E
01.02.1907;24,818;0,543;Angeles;Philippines;15.27N;120.83E
01.03.1907;26,494;0,232;Angeles;Philippines;15.27N;120.83E
01.04.1907;27,517;0,68;Angeles;Philippines;15.27N;120.83E
01.05.1907;28,521;0,835;Angeles;Philippines;15.27N;120.83E
01.06.1907;27,418;0,436;Angeles;Philippines;15.27N;120.83E
01.07.1907;26,554;0,454;Angeles;Philippines;15.27N;120.83E
01.08.1907;25,621;0,184;Angeles;Philippines;15.27N;120.83E
01.09.1907;26,052;0,309;Angeles;Philippines;15.27N;120.83E
01.10.1907;26,371;0,396;Angeles;Philippines;15.27N;120.83E
01.11.1907;26,281;0,602;Angeles;Philippines;15.27N;120.83E
01.12.1907;24,797;0,744;Angeles;Philippines;15.27N;120.83E
01.01.1908;25,035;0,493;Angeles;Philippines;15.27N;120.83E
01.02.1908;25,345;0,675;Angeles;Philippines;15.27N;120.83E
01.03.1908;26,27;0,741;Angeles;Philippines;15.27N;120.83E
01.04.1908;28,248;0,299;Angeles;Philippines;15.27N;120.83E
01.05.1908;27,858;0,294;Angeles;Philippines;15.27N;120.83E
01.06.1908;27,397;0,621;Angeles;Philippines;15.27N;120.83E
01.07.1908;26,305;0,283;Angeles;Philippines;15.27N;120.83E
01.08.1908;26,175;0,42;Angeles;Philippines;15.27N;120.83E
01.09.1908;26,749;0,411;Angeles;Philippines;15.27N;120.83E
01.10.1908;25,969;0,35;Angeles;Philippines;15.27N;120.83E
01.11.1908;25,069;0,499;Angeles;Philippines;15.27N;120.83E
01.12.1908;24,964;0,639;Angeles;Philippines;15.27N;120.83E
01.01.1909;24,691;0,644;Angeles;Philippines;15.27N;120.83E
01.02.1909;25,318;0,635;Angeles;Philippines;15.27N;120.83E
01.03.1909;26,467;0,772;Angeles;Philippines;15.27N;120.83E
01.04.1909;27,897;0,462;Angeles;Philippines;15.27N;120.83E
01.05.1909;28,169;0,503;Angeles;Philippines;15.27N;120.83E
01.06.1909;27,576;0,332;Angeles;Philippines;15.27N;120.83E
01.07.1909;26,035;0,53;Angeles;Philippines;15.27N;120.83E
01.08.1909;26,897;0,549;Angeles;Philippines;15.27N;120.83E
01.09.1909;26,491;0,355;Angeles;Philippines;15.27N;120.83E
01.10.1909;26,358;0,643;Angeles;Philippines;15.27N;120.83E
01.11.1909;25,729;0,435;Angeles;Philippines;15.27N;120.83E
01.12.1909;24,326;0,307;Angeles;Philippines;15.27N;120.83E
01.01.1910;24,449;0,859;Angeles;Philippines;15.27N;120.83E
01.02.1910;25,627;0,499;Angeles;Philippines;15.27N;120.83E
01.03.1910;26,548;0,388;Angeles;Philippines;15.27N;120.83E
01.04.1910;27,651;0,663;Angeles;Philippines;15.27N;120.83E
01.05.1910;27,612;0,464;Angeles;Philippines;15.27N;120.83E
01.06.1910;27,534;0,465;Angeles;Philippines;15.27N;120.83E
01.07.1910;26,653;0,219;Angeles;Philippines;15.27N;120.83E
01.08.1910;26,67;0,346;Angeles;Philippines;15.27N;120.83E
01.09.1910;26,155;0,263;Angeles;Philippines;15.27N;120.83E
01.10.1910;25,887;0,319;Angeles;Philippines;15.27N;120.83E
01.11.1910;25,447;0,298;Angeles;Philippines;15.27N;120.83E
01.12.1910;24,691;0,322;Angeles;Philippines;15.27N;120.83E
01.01.1911;24,8;0,229;Angeles;Philippines;15.27N;120.83E
01.02.1911;24,722;0,493;Angeles;Philippines;15.27N;120.83E
01.03.1911;25,967;0,42;Angeles;Philippines;15.27N;120.83E
01.04.1911;26,933;0,333;Angeles;Philippines;15.27N;120.83E
01.05.1911;27,645;0,361;Angeles;Philippines;15.27N;120.83E
