Datum,MonatlicheDurchschnittsTemperatur
1984-10-01,11.212
1984-11-01,4.672
1984-12-01,0.588
1985-01-01,-5.298
1985-02-01,-2.827
1985-03-01,4.062
1985-04-01,8.828
1985-05-01,15.262
1985-06-01,15.023
1985-07-01,18.41
1985-08-01,18.112
1985-09-01,14.336
1985-10-01,9.749
1985-11-01,1.732
1985-12-01,4.142
1986-01-01,0.171
1986-02-01,-6.855
1986-03-01,3.816
1986-04-01,7.417
1986-05-01,15.815
1986-06-01,16.932
1986-07-01,18.838
1986-08-01,17.816
1986-09-01,12.218
1986-10-01,10.193
1986-11-01,6.915
1986-12-01,2.122
1987-01-01,-7.102
1987-02-01,-0.416
1987-03-01,0.3
1987-04-01,9.702
1987-05-01,11.212
1987-06-01,15.468
1987-07-01,18.264
1987-08-01,16.546
1987-09-01,14.963
1987-10-01,9.944
1987-11-01,5.875
1987-12-01,2.332
1988-01-01,3.974
1988-02-01,3.285
1988-03-01,3.306
1988-04-01,8.954
1988-05-01,15.699
1988-06-01,16.481
1988-07-01,19.063
1988-08-01,18.35
1988-09-01,14.628
1988-10-01,10.1
1988-11-01,3.145
1988-12-01,3.294
1989-01-01,3.482
1989-02-01,4.806
1989-03-01,7.877
1989-04-01,8.877
1989-05-01,14.937
1989-06-01,16.99
1989-07-01,19.121
1989-08-01,18.522
1989-09-01,16.539
1989-10-01,11.626
1989-11-01,3.208
1989-12-01,2.657
1990-01-01,3.816
1990-02-01,7.132
1990-03-01,8.301
1990-04-01,9.017
1990-05-01,15.142
1990-06-01,17.025
1990-07-01,17.813
1990-08-01,19.631
1990-09-01,13.102
1990-10-01,10.995
1990-11-01,5.472
1990-12-01,1.085
1991-01-01,2.434
1991-02-01,-2.08
1991-03-01,7.176
1991-04-01,8.033
1991-05-01,10.502
1991-06-01,15.034
1991-07-01,20.457
1991-08-01,18.929
1991-09-01,16.024
1991-10-01,9.419
1991-11-01,4.791
1991-12-01,1.58
1992-01-01,1.572
1992-02-01,4.122
1992-03-01,5.735
1992-04-01,8.983
1992-05-01,15.24
1992-06-01,19.845
1992-07-01,20.442
1992-08-01,20.824
1992-09-01,14.495
1992-10-01,6.64
1992-11-01,5.416
1992-12-01,1.192
1993-01-01,2.619
1993-02-01,0.404
1993-03-01,4.481
1993-04-01,11.232
1993-05-01,16.602
1993-06-01,16.306
1993-07-01,17.24
1993-08-01,16.84
1993-09-01,13.373
1993-10-01,9.028
1993-11-01,0.561
1993-12-01,3.449
1994-01-01,3.67
1994-02-01,-0.25
1994-03-01,6.579
1994-04-01,9.449
1994-05-01,13.624
1994-06-01,16.708
1994-07-01,22.792
1994-08-01,19.142
1994-09-01,14.453
1994-10-01,8.099
1994-11-01,7.017
1994-12-01,3.888
1995-01-01,0.784
1995-02-01,5.236
1995-03-01,4.28
1995-04-01,8.968
1995-05-01,13.319
1995-06-01,15.629
1995-07-01,21.56
1995-08-01,20.033
1995-09-01,14.465
1995-10-01,12.402
1995-11-01,2.887
1995-12-01,-2.523
1996-01-01,-3.727
1996-02-01,-2.421
1996-03-01,1.319
1996-04-01,9.534
1996-05-01,12.407
1996-06-01,16.678
1996-07-01,16.712
1996-08-01,19.012
1996-09-01,11.819
1996-10-01,10.361
1996-11-01,5.463
1996-12-01,-2.559
1997-01-01,-2.336
1997-02-01,4.628
1997-03-01,5.94
1997-04-01,6.8
1997-05-01,13.909
1997-06-01,17.482
1997-07-01,18.983
1997-08-01,21.625
1997-09-01,14.993
1997-10-01,8.53
1997-11-01,3.977
1997-12-01,2.18
1998-01-01,3.252
1998-02-01,5.887
1998-03-01,5.294
1998-04-01,10.54
1998-05-01,15.488
1998-06-01,18.097
1998-07-01,17.874
1998-08-01,17.795
1998-09-01,14.538
1998-10-01,9.08
1998-11-01,1.847
1998-12-01,0.918
1999-01-01,3.219
1999-02-01,1.346
1999-03-01,6.133
1999-04-01,10.153
1999-05-01,14.598
1999-06-01,16.672
1999-07-01,20.725
1999-08-01,18.734
1999-09-01,18.444
1999-10-01,10.114
1999-11-01,4.143
1999-12-01,2.722
2000-01-01,1.324
2000-02-01,4.718
2000-03-01,5.806
2000-04-01,11.805
2000-05-01,16.376
2000-06-01,18.432
2000-07-01,16.932
2000-08-01,18.93
2000-09-01,14.656
2000-10-01,12.284
2000-11-01,7.099
2000-12-01,3.202
2001-01-01,1.118
2001-02-01,2.268
2001-03-01,3.816
2001-04-01,8.407
2001-05-01,15.066
2001-06-01,15.32
2001-07-01,19.938
2001-08-01,19.905
2001-09-01,13.175
2001-10-01,13.169
2001-11-01,4.25
2001-12-01,-0.149
2002-01-01,1.994
2002-02-01,5.695
2002-03-01,5.934
2002-04-01,8.694
2002-05-01,15.903
2002-06-01,17.959
2002-07-01,19.481
2002-08-01,21.173
2002-09-01,14.829
2002-10-01,8.456
2002-11-01,4.734
2002-12-01,-1.679
2003-01-01,-0.127
2003-02-01,-1.38
2003-03-01,5.128
2003-04-01,8.896
2003-05-01,15.675
2003-06-01,19.796
2003-07-01,20.54
2003-08-01,20.957
2003-09-01,15.474
2003-10-01,6.485
2003-11-01,6.72
2003-12-01,2.625
2004-01-01,-0.991
2004-02-01,3.139
2004-03-01,5.404
2004-04-01,10.218
2004-05-01,12.955
2004-06-01,16.256
2004-07-01,18.075
2004-08-01,20.059
2004-09-01,14.995
2004-10-01,10.607
2004-11-01,4.908
2004-12-01,2.246
2005-01-01,3.103
2005-02-01,-0.236
2005-03-01,3.808
2005-04-01,10.174
2005-05-01,14.129
2005-06-01,16.931
2005-07-01,19.569
2005-08-01,17.204
2005-09-01,16.233
2005-10-01,11.816
2005-11-01,4.913
2005-12-01,1.385
2006-01-01,-3.395
2006-02-01,0.089
2006-03-01,1.887
2006-04-01,9.234
2006-05-01,14.307
2006-06-01,18.28
2006-07-01,23.795
2006-08-01,17.714
2006-09-01,18.367
2006-10-01,12.726
2006-11-01,7.899
2006-12-01,5.641
2007-01-01,5.494
2007-02-01,4.027
2007-03-01,7.702
2007-04-01,11.726
2007-05-01,15.856
2007-06-01,19.285
2007-07-01,18.857
2007-08-01,18.581
2007-09-01,13.885
2007-10-01,8.732
2007-11-01,4.115
2007-12-01,2.338
2008-01-01,4.007
2008-02-01,5.115
2008-03-01,5.257
2008-04-01,8.831
2008-05-01,15.517
2008-06-01,18.703
2008-07-01,19.803
2008-08-01,18.927
2008-09-01,13.892
2008-10-01,9.968
2008-11-01,5.938
2008-12-01,1.935
2009-01-01,-1.939
2009-02-01,1.126
2009-03-01,5.541
2009-04-01,13.183
2009-05-01,14.535
2009-06-01,15.899
2009-07-01,19.78
2009-08-01,20.181
2009-09-01,16.003
2009-10-01,8.222
2009-11-01,8.033
2009-12-01,0.186
2010-01-01,-4.702
2010-02-01,0.056
2010-03-01,5.115
2010-04-01,9.458
2010-05-01,11.653
2010-06-01,17.735
2010-07-01,22.507
2010-08-01,18.692
2010-09-01,13.558
2010-10-01,8.339
2010-11-01,5.283
2010-12-01,-4.412
2011-01-01,1.614
2011-02-01,0.134
2011-03-01,5.364
2011-04-01,12.669
2011-05-01,15.209
2011-06-01,18.705
2011-07-01,17.931
2011-08-01,19.008
2011-09-01,16.238
2011-10-01,10.351
2011-11-01,4.875
2011-12-01,4.579
2012-01-01,2.17
2012-02-01,-1.944
2012-03-01,7.79
2012-04-01,9.474
2012-05-01,15.657
2012-06-01,16.427
2012-07-01,19.156
2012-08-01,19.408
2012-09-01,15.165
2012-10-01,9.485
2012-11-01,5.785
2012-12-01,0.999
2013-01-01,0.113
2013-02-01,0.314
2013-03-01,-0.391
2013-04-01,9.088
2013-05-01,14.139
2013-06-01,17.473
2013-07-01,20.901
2013-08-01,19.335
